                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    783,                 1.1574,                0.75999,                 1.1458,                0.90377,                0.90311,                0.95331,                0.66694,                 1.0128,                0.60105,                0.98541,             0.00045164,             0.00045164,             0.00045164
                    784,                 1.1556,                0.72131,                 1.0397,                0.91745,                0.89726,                0.95127,                0.66662,                 1.0068,                0.60604,                0.98451,             0.00044966,             0.00044966,             0.00044966
                    785,                  1.201,                 0.7386,                 1.0596,                0.91449,                0.89504,                0.95147,                0.66733,                0.99573,                0.60707,                0.98367,             0.00044768,             0.00044768,             0.00044768
                    786,                 1.1075,                0.69024,                 1.0771,                0.92049,                0.89463,                0.95183,                0.67024,                0.99087,                0.60799,                0.98517,              0.0004457,              0.0004457,              0.0004457
                    787,                 1.0529,                0.71036,                 1.1416,                0.92402,                0.89158,                0.95213,                0.66357,                0.99669,                0.60839,                0.98582,             0.00044372,             0.00044372,             0.00044372
                    788,                 1.0968,                0.71339,                 1.1217,                0.90945,                0.90353,                0.95274,                0.66339,                0.99586,                0.60383,                0.98576,             0.00044174,             0.00044174,             0.00044174
                    789,                  1.121,                0.70869,                 1.0903,                0.92319,                0.90111,                0.95578,                0.66947,                0.98789,                0.59902,                 0.9849,             0.00043976,             0.00043976,             0.00043976
                    790,                 1.1993,                0.71771,                 1.0319,                 0.9176,                0.89907,                0.95429,                0.67305,                0.98004,                0.59529,                0.98381,             0.00043778,             0.00043778,             0.00043778
                    791,                 1.2238,                0.72185,                 1.0438,                0.91088,                 0.8985,                 0.9527,                0.67578,                0.97537,                0.59255,                0.98029,              0.0004358,              0.0004358,              0.0004358
                    792,                 1.0949,                0.70196,                 1.0792,                0.91162,                0.90419,                0.94947,                 0.6734,                 0.9803,                0.59626,                 0.9796,             0.00043382,             0.00043382,             0.00043382
                    793,                 1.1056,                0.67503,                  1.029,                0.90811,                0.90048,                0.94835,                0.67072,                0.98225,                0.59978,                0.97903,             0.00043184,             0.00043184,             0.00043184
                    794,                 1.0483,                0.72159,                  1.102,                0.91607,                0.89377,                  0.947,                0.66824,                 0.9829,                 0.6014,                0.97959,             0.00042986,             0.00042986,             0.00042986
                    795,                  1.215,                0.73112,                 1.0415,                 0.9113,                0.90057,                0.94927,                0.66303,                0.98836,                0.60114,                0.98311,             0.00042788,             0.00042788,             0.00042788
                    796,                 1.1301,                0.72855,                 1.1136,                0.91492,                0.90427,                0.95049,                0.66316,                0.99408,                0.60011,                0.98591,              0.0004259,              0.0004259,              0.0004259
                    797,                 1.2352,                0.72325,                 1.0793,                0.92155,                0.90427,                 0.9522,                0.66214,                0.99819,                0.59818,                0.98755,             0.00042392,             0.00042392,             0.00042392
                    798,                 1.1023,                0.69763,                 1.0914,                0.92501,                0.90081,                 0.9527,                0.66304,                0.99627,                0.59729,                0.98688,             0.00042194,             0.00042194,             0.00042194
                    799,                 1.0817,                0.66759,                 1.0682,                0.92471,                0.90666,                0.95269,                0.66618,                0.98897,                0.59814,                0.98168,             0.00041996,             0.00041996,             0.00041996
                    800,                 1.0908,                0.70073,                 1.0679,                0.91932,                0.90683,                0.95032,                0.66933,                0.97627,                0.59648,                0.97592,             0.00041798,             0.00041798,             0.00041798
                    801,                 1.1678,                0.72521,                 1.0413,                0.92233,                0.90542,                0.95004,                0.67043,                0.96744,                0.59796,                0.97294,               0.000416,               0.000416,               0.000416
                    802,                 1.2693,                0.72189,                 1.0317,                0.92821,                0.89389,                0.94986,                0.67093,                0.96764,                0.59842,                0.97412,             0.00041402,             0.00041402,             0.00041402
                    803,                  1.214,                0.71598,                 1.1088,                0.91837,                0.89273,                0.95018,                0.66559,                0.97452,                0.60057,                0.97674,             0.00041204,             0.00041204,             0.00041204
                    804,                 1.2976,                0.76148,                  1.067,                0.91145,                0.89735,                0.95202,                0.66862,                0.97103,                0.59928,                0.97438,             0.00041006,             0.00041006,             0.00041006
                    805,                 1.1367,                0.71879,                 1.0673,                 0.9199,                0.89619,                 0.9566,                0.67052,                0.96976,                0.59399,                0.97371,             0.00040808,             0.00040808,             0.00040808
                    806,                0.99861,                0.68186,                 1.1132,                0.91727,                0.89516,                0.95545,                0.67232,                0.97004,                0.59164,                0.97386,              0.0004061,              0.0004061,              0.0004061
                    807,                 1.1498,                0.70985,                 1.0627,                0.91322,                 0.8982,                0.95276,                0.67164,                0.97372,                0.59606,                0.97873,             0.00040412,             0.00040412,             0.00040412
                    808,                 1.1779,                0.69035,                 1.0652,                 0.9092,                0.90087,                0.95237,                0.67154,                0.97637,                 0.5986,                0.97934,             0.00040214,             0.00040214,             0.00040214
                    809,                 1.1324,                0.67247,                  1.032,                0.91679,                0.90081,                0.95358,                0.67022,                0.97432,                0.60054,                0.97747,             0.00040016,             0.00040016,             0.00040016
                    810,                 1.0198,                0.69556,                 1.0593,                0.92297,                0.89826,                0.95362,                0.66861,                0.97301,                0.60274,                0.97623,             0.00039818,             0.00039818,             0.00039818
                    811,                 1.1307,                0.72414,                 1.0824,                0.91273,                0.91119,                0.95667,                 0.6666,                0.98563,                0.60737,                0.97715,              0.0003962,              0.0003962,              0.0003962
                    812,                  1.123,                0.70067,                 1.0852,                0.92202,                0.91003,                0.96049,                0.67056,                0.98388,                0.60279,                0.97774,             0.00039422,             0.00039422,             0.00039422
                    813,                 1.1824,                0.73213,                 1.0865,                0.92337,                0.91234,                0.95714,                0.67125,                0.98224,                0.59468,                0.98024,             0.00039224,             0.00039224,             0.00039224
                    814,                 1.0875,                0.66945,                 1.0645,                0.92568,                0.90773,                0.96205,                0.67345,                 0.9875,                0.58971,                0.98545,             0.00039026,             0.00039026,             0.00039026
                    815,                 1.1712,                0.71676,                  1.054,                0.91019,                0.91181,                0.96196,                 0.6734,                0.98924,                0.58644,                0.98832,             0.00038828,             0.00038828,             0.00038828
                    816,                 1.1992,                0.71332,                 1.0587,                0.92799,                0.89389,                0.95746,                0.67401,                0.98274,                0.58487,                0.98348,              0.0003863,              0.0003863,              0.0003863
                    817,                 1.0895,                0.67436,                 1.0605,                0.92155,                0.89504,                0.95643,                0.67959,                0.97053,                0.58352,                 0.9756,             0.00038432,             0.00038432,             0.00038432
                    818,                 1.1752,                0.70867,                 1.0588,                0.91187,                0.90081,                0.95596,                0.67718,                0.96603,                0.58378,                0.97085,             0.00038234,             0.00038234,             0.00038234
                    819,                 1.2462,                 0.7369,                 1.0842,                0.90842,                0.90385,                 0.9526,                0.66982,                0.97449,                0.59475,                0.97431,             0.00038036,             0.00038036,             0.00038036
                    820,                 1.0145,                0.68095,                 1.0821,                0.91045,                 0.8985,                  0.952,                0.66999,                0.97557,                 0.5963,                0.97565,             0.00037838,             0.00037838,             0.00037838
                    821,                 1.0499,                0.68379,                 1.0641,                0.91589,                0.89171,                0.95053,                0.66883,                0.98018,                0.59785,                0.97782,              0.0003764,              0.0003764,              0.0003764
                    822,                 1.0199,                0.69655,                 1.0757,                0.91169,                 0.8931,                0.95139,                0.66826,                0.98369,                0.59578,                0.98151,             0.00037442,             0.00037442,             0.00037442
                    823,                 1.1288,                0.71108,                 1.0517,                 0.9102,                0.89965,                0.95378,                0.67369,                0.98385,                0.59049,                0.98593,             0.00037244,             0.00037244,             0.00037244
                    824,                 1.0892,                0.67095,                  1.046,                  0.921,                0.88747,                 0.9543,                0.67807,                0.98408,                0.59053,                0.98366,             0.00037046,             0.00037046,             0.00037046
                    825,                 1.1569,                0.69164,                 1.0476,                0.92286,                 0.8969,                0.95537,                0.68169,                0.98119,                0.58816,                0.97929,             0.00036848,             0.00036848,             0.00036848
                    826,                 1.1226,                0.69181,                  1.043,                0.91664,                0.90081,                0.95881,                0.67954,                0.98128,                0.58996,                0.97742,              0.0003665,              0.0003665,              0.0003665
                    827,                 1.1338,                 0.7017,                 1.0804,                0.91895,                0.88923,                0.95408,                 0.6767,                0.98191,                0.59109,                0.97842,             0.00036452,             0.00036452,             0.00036452
                    828,                 1.1595,                0.70236,                 1.0527,                0.91562,                0.88865,                0.95305,                0.67884,                0.97541,                0.59036,                0.97597,             0.00036254,             0.00036254,             0.00036254
                    829,                 1.1318,                0.69225,                 1.0698,                0.91354,                0.89619,                0.95378,                0.68149,                0.96347,                0.58925,                0.97168,             0.00036056,             0.00036056,             0.00036056
                    830,                 1.0571,                0.71481,                 1.0823,                0.91723,                0.89043,                0.95355,                0.68083,                0.95804,                0.58987,                 0.9694,             0.00035858,             0.00035858,             0.00035858
                    831,                 1.1355,                0.70695,                 1.0803,                0.92276,                0.89564,                0.95303,                0.67708,                0.97075,                0.58917,                0.97208,              0.0003566,              0.0003566,              0.0003566
                    832,                 1.1983,                0.71372,                 1.0889,                0.92731,                0.89753,                0.95532,                0.67342,                0.98038,                0.58816,                 0.9749,             0.00035462,             0.00035462,             0.00035462
                    833,                 1.0676,                0.67479,                 1.0961,                0.93807,                 0.8985,                0.95651,                0.67003,                0.98241,                0.58591,                0.97607,             0.00035264,             0.00035264,             0.00035264
                    834,                 1.0643,                0.69226,                  1.024,                0.93674,                0.90526,                0.96208,                0.67219,                0.97847,                0.58579,                0.97418,             0.00035066,             0.00035066,             0.00035066
                    835,                 1.1621,                0.70014,                 1.0458,                0.93252,                0.90849,                0.95814,                0.68041,                0.97084,                0.58801,                0.96848,             0.00034868,             0.00034868,             0.00034868
                    836,                 1.0256,                0.68337,                 1.0516,                0.92353,                0.91465,                0.96331,                0.68381,                0.96531,                0.58924,                0.96699,              0.0003467,              0.0003467,              0.0003467
                    837,                   1.02,                0.64933,                 1.0457,                 0.9238,                0.91119,                0.96169,                0.68226,                0.96144,                0.58922,                0.96642,             0.00034472,             0.00034472,             0.00034472
                    838,                 1.0131,                0.67941,                 1.0874,                0.92031,                0.90657,                0.96222,                0.68116,                0.96043,                0.58939,                0.96595,             0.00034274,             0.00034274,             0.00034274
                    839,                0.96919,                0.64788,                 1.1129,                0.91027,                0.91465,                0.96185,                 0.6735,                0.98503,                0.58576,                0.97707,             0.00034076,             0.00034076,             0.00034076
                    840,                 1.2317,                0.74258,                 1.0563,                0.90748,                0.91465,                0.96168,                0.66799,                0.99921,                0.59041,                0.98385,             0.00033878,             0.00033878,             0.00033878
                    841,                 1.1436,                0.70035,                 1.0782,                0.90112,                0.91443,                0.96252,                0.66927,                 1.0028,                0.58755,                0.98555,              0.0003368,              0.0003368,              0.0003368
                    842,                  1.148,                0.73849,                 1.0881,                0.90519,                0.91395,                0.96256,                 0.6762,                0.98656,                0.58334,                0.97875,             0.00033482,             0.00033482,             0.00033482
                    843,                 1.0505,                0.66481,                 1.0409,                0.90557,                0.91465,                 0.9611,                0.68594,                0.95756,                0.57622,                0.96554,             0.00033284,             0.00033284,             0.00033284
                    844,                 1.1486,                0.69575,                 1.0358,                0.90446,                0.91721,                0.96068,                0.68875,                0.95307,                  0.577,                0.96446,             0.00033086,             0.00033086,             0.00033086
                    845,                 1.1452,                0.68207,                 1.0498,                0.91049,                0.90196,                0.95947,                0.68775,                0.94914,                0.57605,                0.96477,             0.00032888,             0.00032888,             0.00032888
                    846,                 1.1983,                0.68885,                 1.0321,                0.91232,                0.90542,                0.95944,                0.68915,                0.94721,                0.57301,                0.96519,              0.0003269,              0.0003269,              0.0003269
                    847,                 1.0516,                0.63726,                 1.0223,                0.90263,                0.91119,                0.95568,                0.68529,                0.94832,                0.57149,                0.96216,             0.00032492,             0.00032492,             0.00032492
                    848,                 1.1502,                0.77696,                  1.065,                0.90997,                0.89389,                0.95451,                0.68365,                0.94586,                0.57145,                0.96074,             0.00032294,             0.00032294,             0.00032294
                    849,                0.93933,                0.62839,                 1.0572,                 0.9077,                0.90743,                0.95708,                 0.6866,                0.94803,                0.56974,                0.96175,             0.00032096,             0.00032096,             0.00032096
                    850,                 1.0707,                0.66782,                 1.0566,                0.90803,                0.91003,                0.95787,                0.68536,                0.95201,                0.56895,                0.96527,             0.00031898,             0.00031898,             0.00031898
                    851,                 1.0534,                0.65423,                 1.0895,                0.90154,                0.91876,                0.96246,                0.68511,                0.95408,                 0.5698,                0.96784,               0.000317,               0.000317,               0.000317
                    852,                 1.1461,                0.70918,                 1.0344,                0.90926,                0.91301,                0.95928,                0.68466,                0.95159,                0.57069,                0.96633,             0.00031502,             0.00031502,             0.00031502
                    853,                 1.0456,                0.65563,                 1.0231,                0.90409,                0.91325,                 0.9584,                0.68639,                0.94729,                0.57143,                0.96336,             0.00031304,             0.00031304,             0.00031304
                    854,                 1.1237,                0.71657,                 1.1064,                0.89974,                0.91465,                0.96072,                0.68884,                0.94215,                0.56902,                0.96039,             0.00031106,             0.00031106,             0.00031106
                    855,                 1.0464,                0.65294,                 1.0495,                0.90673,                0.90819,                0.95892,                 0.6892,                 0.9417,                0.57305,                0.95902,             0.00030908,             0.00030908,             0.00030908
                    856,                 1.0466,                0.68474,                 1.0917,                0.90908,                 0.8995,                0.95384,                0.68403,                0.94289,                 0.5731,                0.95955,              0.0003071,              0.0003071,              0.0003071
                    857,                 1.0681,                  0.663,                  1.037,                0.91436,                 0.8985,                0.95869,                 0.6841,                0.94776,                0.57192,                0.96112,             0.00030512,             0.00030512,             0.00030512
                    858,                 1.0946,                0.69125,                 1.0337,                0.91183,                0.90651,                0.95956,                0.68269,                0.95446,                0.57201,                0.96443,             0.00030314,             0.00030314,             0.00030314
                    859,                 1.2275,                0.71968,                 1.0637,                 0.9174,                0.90953,                0.96267,                0.68402,                0.96251,                0.57169,                0.96901,             0.00030116,             0.00030116,             0.00030116
                    860,                 1.0989,                0.69381,                 1.1062,                0.92256,                0.90686,                0.96381,                0.68658,                0.95838,                0.57242,                0.96843,             0.00029918,             0.00029918,             0.00029918
                    861,                 1.0616,                0.66314,                 1.0338,                0.92365,                0.90196,                0.96331,                0.68814,                0.94952,                0.57029,                0.96576,              0.0002972,              0.0002972,              0.0002972
                    862,                 1.0416,                0.67264,                 1.1215,                0.93222,                0.90773,                0.96324,                0.68881,                0.94197,                0.56835,                0.96193,             0.00029522,             0.00029522,             0.00029522
                    863,                 1.1292,                0.73063,                 1.0836,                0.91988,                0.90773,                0.96348,                0.68778,                0.93835,                0.56659,                0.96072,             0.00029324,             0.00029324,             0.00029324
                    864,                 1.1749,                0.71154,                 1.0439,                0.91749,                0.91465,                 0.9644,                0.68805,                0.94183,                0.56552,                0.96077,             0.00029126,             0.00029126,             0.00029126
                    865,                 1.1203,                0.70278,                 1.1126,                0.92017,                0.91735,                0.96448,                0.68563,                0.94589,                0.56807,                0.96036,             0.00028928,             0.00028928,             0.00028928
                    866,                 1.1679,                0.70948,                  1.052,                0.91267,                0.91811,                0.96353,                0.68618,                0.95113,                 0.5695,                 0.9615,              0.0002873,              0.0002873,              0.0002873
                    867,                0.92906,                0.64804,                 1.0815,                0.90337,                0.91655,                0.95915,                0.68241,                0.95309,                0.57661,                0.96328,             0.00028532,             0.00028532,             0.00028532
                    868,                 1.0979,                 0.6997,                 1.0446,                0.90373,                0.91349,                0.95898,                0.68251,                0.94891,                0.57613,                0.96329,             0.00028334,             0.00028334,             0.00028334
                    869,                 1.0681,                 0.6582,                 1.0486,                0.90427,                0.91522,                0.95569,                0.68423,                0.93943,                 0.5755,                0.96016,             0.00028136,             0.00028136,             0.00028136
                    870,                 1.0988,                0.67954,                   1.03,                 0.9038,                0.91028,                0.96095,                0.69059,                0.93025,                0.57184,                0.95642,             0.00027938,             0.00027938,             0.00027938
                    871,                 1.0737,                0.70286,                 1.1115,                0.91037,                0.90203,                 0.9564,                0.68998,                0.92762,                0.56897,                0.95541,              0.0002774,              0.0002774,              0.0002774
                    872,                 1.1622,                0.66613,                 1.0171,                0.91027,                0.90427,                0.96062,                0.68842,                0.93026,                0.56747,                0.95719,             0.00027542,             0.00027542,             0.00027542
                    873,                 1.0432,                0.64198,                 1.0315,                0.91971,                0.89838,                0.96201,                0.68799,                0.93046,                0.56835,                0.95706,             0.00027344,             0.00027344,             0.00027344
                    874,                 1.0217,                0.67815,                  1.069,                0.92161,                0.89503,                0.96168,                0.68654,                0.93293,                0.57115,                0.95772,             0.00027146,             0.00027146,             0.00027146
                    875,                  1.027,                0.65651,                  1.041,                0.91215,                0.89815,                0.96045,                0.68278,                 0.9386,                0.57348,                 0.9582,             0.00026948,             0.00026948,             0.00026948
                    876,                 1.1076,                0.68867,                 1.0621,                0.91229,                0.90196,                0.95553,                0.68239,                0.94336,                 0.5735,                0.95982,              0.0002675,              0.0002675,              0.0002675
                    877,                 1.0744,                0.66161,                 1.0529,                0.91703,                0.90513,                0.96246,                0.68299,                0.94647,                0.57126,                0.96148,             0.00026552,             0.00026552,             0.00026552
                    878,                 1.1319,                0.67323,                 1.0393,                0.91809,                0.90773,                0.96207,                 0.6846,                0.94391,                0.57167,                0.96096,             0.00026354,             0.00026354,             0.00026354
                    879,                 1.1396,                0.69068,                 1.0642,                0.91833,                0.90773,                0.96199,                0.68728,                0.93773,                0.57127,                0.95882,             0.00026156,             0.00026156,             0.00026156
                    880,                 0.9871,                0.65208,                  1.079,                0.91702,                0.90542,                0.96014,                0.69042,                0.93567,                0.57214,                0.95714,             0.00025958,             0.00025958,             0.00025958
                    881,                 1.0195,                0.67306,                 1.0874,                0.91981,                0.90081,                0.95652,                0.69135,                0.93539,                 0.5726,                0.95676,              0.0002576,              0.0002576,              0.0002576
                    882,                 1.0652,                 0.6957,                  1.107,                0.92206,                0.89504,                0.95554,                0.69222,                0.93419,                0.57099,                0.95671,             0.00025562,             0.00025562,             0.00025562
                    883,                 1.1073,                0.68461,                 1.0292,                 0.9228,                0.89618,                0.96017,                0.69286,                 0.9327,                0.57088,                0.95737,             0.00025364,             0.00025364,             0.00025364
                    884,                 1.0428,                 0.6633,                 1.0803,                0.91848,                0.90542,                0.95759,                0.69587,                0.93048,                0.56691,                  0.957,             0.00025166,             0.00025166,             0.00025166
                    885,                  1.165,                 0.7079,                 1.0175,                0.91403,                0.90746,                0.96263,                0.69733,                0.92946,                0.56666,                0.95807,             0.00024968,             0.00024968,             0.00024968
                    886,                 1.0148,                0.66284,                 1.0868,                0.91677,                0.90542,                0.96188,                 0.6987,                 0.9283,                0.56784,                0.95912,              0.0002477,              0.0002477,              0.0002477
                    887,                  1.092,                0.68216,                 1.0242,                0.91093,                0.91349,                0.96275,                0.69733,                0.93077,                0.56836,                0.96065,             0.00024572,             0.00024572,             0.00024572
                    888,                 1.0117,                0.67094,                 1.0559,                0.91523,                0.91234,                0.96273,                0.69743,                0.92985,                 0.5666,                0.95992,             0.00024374,             0.00024374,             0.00024374
                    889,                0.94838,                0.62234,                 1.0911,                0.92263,                0.90777,                0.95873,                0.69472,                0.93069,                 0.5667,                0.95914,             0.00024176,             0.00024176,             0.00024176
                    890,                  1.123,                0.70404,                 1.0317,                 0.9276,                0.90427,                0.95761,                0.69179,                0.93278,                0.56538,                0.95928,             0.00023978,             0.00023978,             0.00023978
                    891,                  1.073,                0.66893,                 1.0256,                0.91253,                0.91455,                0.95776,                 0.6905,                0.93332,                0.56499,                0.95756,              0.0002378,              0.0002378,              0.0002378
                    892,                 1.1978,                0.70003,                 1.0539,                0.90638,                 0.9158,                0.95716,                 0.6898,                0.93217,                0.56505,                0.95538,             0.00023582,             0.00023582,             0.00023582
                    893,                 1.1184,                0.66842,                  1.018,                0.92577,                0.89191,                0.95593,                0.69083,                 0.9299,                0.56593,                0.95332,             0.00023384,             0.00023384,             0.00023384
                    894,                 1.0861,                0.65637,                 1.0239,                0.91023,                0.90657,                0.95957,                0.68958,                0.92965,                0.56613,                0.95301,             0.00023186,             0.00023186,             0.00023186
                    895,                 1.1349,                0.67194,                 1.0295,                0.90527,                0.90311,                0.95877,                0.68669,                0.93438,                0.57131,                0.95529,             0.00022988,             0.00022988,             0.00022988
                    896,                 1.1457,                0.67241,                 1.0383,                0.91124,                0.90542,                0.96022,                0.68804,                0.93625,                0.57108,                0.95549,              0.0002279,              0.0002279,              0.0002279
                    897,                 1.2096,                0.71088,                 1.0155,                0.90942,                0.91003,                0.96098,                0.69112,                0.93509,                0.56997,                0.95434,             0.00022592,             0.00022592,             0.00022592
                    898,                0.98508,                0.65774,                  1.042,                 0.9177,                0.91234,                0.96224,                0.69371,                0.93074,                0.56744,                0.95303,             0.00022394,             0.00022394,             0.00022394
                    899,                 1.0205,                0.63107,                  1.031,                0.91721,                0.91003,                0.96323,                0.69864,                0.92568,                0.55951,                0.95119,             0.00022196,             0.00022196,             0.00022196
                    900,                 1.0544,                0.64906,                 1.0297,                0.91281,                 0.9158,                0.96467,                0.70081,                0.92302,                0.55664,                0.95136,             0.00021998,             0.00021998,             0.00021998
                    901,                  1.133,                0.69265,                 1.0393,                0.91552,                0.91245,                0.96464,                0.69938,                0.92263,                0.55402,                0.95194,               0.000218,               0.000218,               0.000218
                    902,                 1.0978,                0.67596,                 1.0672,                0.92191,                0.91232,                0.96498,                0.70236,                0.91897,                0.55287,                 0.9522,             0.00021602,             0.00021602,             0.00021602
                    903,                 1.0523,                 0.6825,                   1.04,                0.91272,                0.92388,                0.96511,                0.69907,                0.91783,                0.55488,                0.95221,             0.00021404,             0.00021404,             0.00021404
                    904,                 1.0654,                0.67136,                 1.0468,                0.90883,                0.91977,                0.96298,                0.69627,                0.91648,                 0.5556,                0.95131,             0.00021206,             0.00021206,             0.00021206
                    905,                  1.154,                0.70255,                 1.0351,                0.90944,                0.91507,                0.96214,                0.69558,                 0.9161,                0.55721,                0.95151,             0.00021008,             0.00021008,             0.00021008
                    906,                 1.1711,                 0.7347,                 1.1162,                0.91008,                0.90773,                0.96123,                0.69407,                0.91703,                0.56028,                0.95194,              0.0002081,              0.0002081,              0.0002081
                    907,                 1.0667,                0.68564,                 1.0309,                0.90181,                0.93224,                 0.9623,                0.69129,                0.92049,                 0.5642,                0.95231,             0.00020612,             0.00020612,             0.00020612
                    908,                 1.0235,                0.67879,                 1.0945,                0.89997,                 0.9331,                0.96243,                0.69051,                  0.919,                0.56486,                0.95178,             0.00020414,             0.00020414,             0.00020414
                    909,                 1.0992,                0.71669,                 1.0827,                0.89775,                0.92618,                0.96253,                0.69153,                0.91721,                0.56439,                0.95107,             0.00020216,             0.00020216,             0.00020216
                    910,                 1.0972,                0.68637,                 1.0821,                0.89744,                 0.9285,                0.96319,                0.69316,                0.91525,                0.56216,                0.95057,             0.00020018,             0.00020018,             0.00020018
                    911,                 1.1522,                0.68862,                 1.0424,                0.90534,                0.92663,                0.96329,                0.69499,                0.91751,                0.56019,                0.95099,              0.0001982,              0.0001982,              0.0001982
                    912,                 1.0981,                 0.6742,                 1.0357,                0.91134,                0.92388,                0.96268,                0.69635,                0.91836,                0.55904,                0.95091,             0.00019622,             0.00019622,             0.00019622
                    913,                0.99435,                0.62868,                 1.0514,                0.91872,                0.91926,                0.96287,                0.69617,                0.91699,                0.55746,                0.95004,             0.00019424,             0.00019424,             0.00019424
                    914,                 1.0045,                0.64641,                 1.0419,                0.91782,                0.92157,                0.96342,                0.69663,                0.91525,                0.55476,                0.94904,             0.00019226,             0.00019226,             0.00019226
                    915,                0.99412,                0.67875,                 1.0811,                0.91887,                0.91448,                 0.9633,                 0.6973,                 0.9172,                0.55467,                0.94828,             0.00019028,             0.00019028,             0.00019028
                    916,                 1.0157,                0.65578,                 1.0231,                0.91361,                0.92702,                 0.9643,                0.69672,                0.91854,                0.55474,                0.94856,              0.0001883,              0.0001883,              0.0001883
